,0
14968,方正证券旅游行业
5885,方正证券有限责任公司
8958,方正证券李子卓方正证券
9738,方正证券李峰东方证券张磊第一创业证券陈丹霞大成基金杨晶财通证券
10965,方正证券段份有限公司
10072,方正证券沣杨资产平安证券
1897,方正证券石康
7291,方正证券研究所
12979,方正证券程
5619,方正证券程一胜方正证券
15633,方正证券耿琛中泰证券
5312,方正证券股份有限公司
7004,方正证券股份有限公司乔林建福建滚雪球投资管理有限公司
12390,方正证券股份有限公司研究所
4569,方正证券股份有限公司零售行业分析师
3840,方正证券自营部
11301,方正证券蔡靖方正证券董山青泰信基金邹伟中信保诚
15806,方正证券钱伟富荣基金宁丰富国基金于佳方正证券李响辰阳资产武苇杭中银基金李洋泰康资产管理有限责任公司
9288,方正证券长江证券
4324,方正证券长盛基金
16228,方正证券马军
6007,方股权投资基金程金龙华润元大基金管理张磊广发证券
14621,方证证券
6761,施军义安信证券股份有限公司
13557,施成渤海证券股份有限公司研究所
16288,施永良浙商证券有限责任公司
7577,施罗德证券投资信托股份有限公司
2132,施鑫展浙商证券
11973,日信证券
15762,日信证券有限责任公司
2817,日信证券股份有限公司
13358,日兴证券
17147,日新证券有限责任公司
14860,日本三菱日联证券
11052,日本三菱日联证券控股
13118,日本三菱证券
8004,日本瑞穗证券
3074,日本瑞穗证券亚洲公司
16843,日本野村证券
16495,日盛证券
2498,日盛证券投资信托股份有限公司
17142,日盛证券投资顾问股份有限公司
6876,旭华创证券有限责任公司娄湘虹华夏基金管理有限公司庞
3445,时代国海证券
16994,时代天风证券股份有限公司
13713,昇安信证券股份有限公司
6001,易国华证券事务助理祝自敏华泰证券股份有限公司研究所
9064,易方达基金管理有限公司天弘基金管理有限公司中投证券有限责任公司
11641,易浩宇安信证券
29,昕华泰证券
11614,星展唯高达证券
1706,星展银行证券
6281,春财通证券股份有限公司
8180,春阳华安证券
10893,春阳国海证券股份有限公司
14320,晋帅兴业证券
8205,晋帅海通证券
1194,景泰利丰文婷中投证券
5423,景顺证券投资信托股份有限公司
8393,智健国泰君安证券股份有限公司
15172,暕光大证券股份有限公司
1085,曦东方证券
803,曲佰杰东北证券股份有限公司
4879,曲盛伟上海证券研究所
9593,曲盛伟光大证券
10168,曹奕丰兴业证券研究所
7279,曹奕丰招商证券股份有限公司
10972,曹越东吴证券
16474,曾帅兴业证券股份有限公司
12364,曾明海通证券
11148,曾正香中山证券有限责任公司
101,朋中信证券
11967,朋民生证券
3512,朱丹恒益富通张城国海证券
17097,朱义招商证券
8093,朱佳中信证券股份有限公司
2287,朱元国信证券经济研究所
1867,朱冰兵开源证券股份有限公司
7732,朱吴云东方证券王若擎国金证券陈诚华安证券
7292,朱地武高盛证券部
12677,朱振光大证券股份有限公司
14887,朱玥兴业证券
15613,朱玮琳东方证券股份有限公司
2350,朱细慧民生证券
12324,朱韵国元证券
14692,李中炜中信证券
7699,李丹红安信证券广西分公司
3589,李乐统一证券投资信托股份有限公司
6627,李亚东信达证券
16032,李亚军广州广证恒生证券研究所有限公司
11852,李佳明海通证券
7997,李健国都证券有限责任公司
8707,李元军光大资管陈文兴业证券
8633,李冰凌东兴证券股份有限公司
1301,李博华华泰证券股份有限公司
15903,李君海信达证券股份有限公司
11624,李天凝东方证券资产管理有限公司
13818,李子波国海证券
12619,李孝林财富证券有限责任公司
8433,李安中山证券
6552,李峰信达证券
14056,李巍安信证券
15515,李帅华财通证券股份有限公司
3768,李庆祥上投摩根基金管理有限公司研究部研究员王嵩财通证券资产管理有限公司权益研究部
7403,李恩国太平洋证券股份有限公司
91,李振飞民生证券股份有限公司孙洪湛民生证券股份有限公司钱科国元证券股份有限公司
1200,李新川财证券
9952,李方新长江证券股份有限公司
1615,李昀奥财通资管公募部林伟亚商资管王雷财通资管公募部卓越中山证券
857,李昊西部证券股份有限公司
6088,李月中信证券
11984,李朝高盛高华证券
897,李林岭中国中投证券有限责任公司
2868,李林岭长城证券有限责任公司
16540,李果东吴证券投资经理黄海方东吴证券
17177,李树国东方证券胡誉镜中国民族证券
3275,李楠兴业证券股份有限公司
16837,李楠招商证券股份有限公司
14025,李永良财通证券股份有限公司
12887,李江南华基金管理有限公司颜运鹏泰康资产管理有限责任公司郝征长盛基金管理有限公司王莎莎华泰证券股份有限公司
13226,李江国金证券
13232,李海天风证券
13751,李炼兴业证券
9674,李瑞东兴证券股份有限公司
6863,李璐昕浙商证券股份有限公司
2134,李田田中邮基金綦征银华基金刘辉国寿安保基金李丹人保资产钱旖昕人保资产张丽华南华基金刘深东兴证券股份有限公司孟维肖华夏久盈翟晓虹中金韩庆泰康资产蒋卫华中信保诚俞仁钦鹏华基金
1468,李竞东方证券
13787,李良银河证券
13070,李芬太平洋证券股份有限公司
10139,李葳华鑫证券
8292,李虒国信证券股份有限公司
2374,李贺国海证券股份有限公司
13462,李铭基财信证券有限责任公司
371,李锦兴业证券
7269,李锦长江证券
3930,李阳浙商证券
3477,李雪飞海通证券股份有限公司
14880,杜威麦格理资本证券股份有限公司
3199,杨伟东吴证券股份有限公司
8711,杨佳升群益证券投资信托股份有限公司
8864,杨坤财通证券资产管理有限公司
1939,杨少鸿海际证券有限责任公司
15552,杨帆摩根士丹利华鑫基金刘玉江中国证券报孙光阳深圳泓晖投资发展有限公司苏明晅深圳瑞业资产管理有限公司丁小兆鹏华基金管理有限公司孙剑波鹏华基金管理有限公司梁旸证券时报董鹏万家基金管理有限公司章恒银泰证券于建科深圳清水源投资管理有限公司
9464,杨心成方正证券股份有限公司
15794,杨栋安信证券
3485,杨森湘财证券
5994,杨礼嘉永丰金证券投资顾问股份有限公司
7673,杨祺华融证券
9521,杨祺方正证券股份有限公司
11410,杨红西部证券股份有限公司
1445,杨翼荥华创证券
728,杨藻凯基证券
15955,杨辉程健东平安证券有限责任公司
13660,杨阳东方证券资产管理有限公司
4826,杨阳广发证券股份有限公司
1457,杨馥瑜财通证券有限责任公司
7634,杨鹏国都证券有限责任公司
8354,杨龙东兴证券股份有限公司
3124,杭航招商证券
8382,松中信证券
13854,林伟浙商证券资产管理有限公司
14044,林军北上海证券报
11033,林崇平中信证券
11931,林川钦中山证券
98,林川钦群益证券投资信托股份有限公司
7078,林建华鑫证券有限责任公司
12852,林建浙商证券股份有限公司
12196,林柏川民生证券股份有限公司
13410,林煜财通证券江苏分公司
9949,林皓国泰君安证券股份有限公司
16081,林达兴业证券
5385,柳国金证券
4754,柳黎国海证券
4795,柳黎海通证券股份有限公司
4799,栾江伟安信证券
11325,梁国柱中信证券股份有限公司
12608,梁慧嫦长城证券有限责任公司
2140,梁斌中信证券股份有限公司
9017,梁耀斌麦格理资本证券股份有限公司
12378,梁超渤海证券股份有限公司
15869,梦圆天风证券
9189,楼慧源中信证券
13234,楼慧源平安证券
4362,樊俊豪东莞证券有限责任公司
16735,樊生龙西南证券程硕银河证券
13434,樊艳阳招商证券
8178,横华国际证券
10607,横华国际证券有限公司
2690,欣信达证券股份有限公司
14493,欧采鑫国元证券股份有限公司
8238,欧阳仕华国信证券
1216,欧阳仕华长城证券有限责任公司
3400,正香海通证券
15322,武云泽太平洋证券股份有限公司
5380,武雪原兴业证券股份有限公司
5817,武雪原西南证券股份有限公司
6280,武齐鲁证券
15105,毅财通证券股份有限公司
16213,每日经济新闻证券新闻部
6457,毛京法东北证券
11504,民族证券
8107,民族证券有限责任公司
1748,民族证券研究所
15769,民族证券黄景文财通证券
14638,民森证券基金
11393,民生加银基金管理有限公司鄢哲国泰君安证券资产管理公司
5477,民生证券
11181,民生证券传媒
8607,民生证券余海坤鹏华基金黄冲前海汇杰解睿前海开源谭荐丰瑞翰资产周萌荷白翠上海良卓冯伟太平洋证券
9123,民生证券周昊国海证券
7551,民生证券国都证券长盛基金崔琰丰亮
5689,民生证券曹阳天弘基金郭相博阳光资产管理
6693,民生证券有限公司
16567,民生证券有限责任公司
12789,民生证券汽车行业
8713,民生证券石化
1695,民生证券研究业务部社会服务业分析师
9741,民生证券研究所
3336,民生证券研究院
5776,民生证券股份有限公司
6189,民生证券股份有限公司卢婷兴业全球基金管理有限公司
11565,民生证券股份有限公司招商证券股份有限公司
5604,民生证券股份有限公司江苏分公司
12379,民生证券股份有限公司研究院
13603,民生证券袁中平国金证券
610,民生证券袁中平长信基金
6443,民生证券马科
5246,永丰证券
8368,永丰证券投资信托股份有限公司
16814,永丰证券投资信托股份有限公司国泰证券投资信托股份有限公司富兰克林华美证券投资信托股份有限公司
4489,永丰证券投资顾问股份有限公司
16255,永丰金证券
2423,永丰金证券亚洲有限公司余连玮永丰金证券亚洲有限公司郑君涵永丰金证券亚洲有限公司
553,永丰金证券开域资本
13198,永丰金证券投资顾问股份有限公司
3899,永丰金证券股份有限公司
8261,永安信邦齐莉娜长城证券
14935,永安国富沈吉东北证券
15329,汇丰前海证券
16396,汇丰前海证券有限责任公司
1225,汇丰晋信基金李凡万家基金汪洋富国基金沈衡浦银安盛基金周南国金证券
